imdb_title_id,title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0053146,Orfeu Negro,1959,30/09/1959,"Drama, Fantasy, Music",100,"France, Brazil, Italy",Portuguese,Marcel Camus,"Marcel Camus, Jacques Viot",Dispat Films,"Breno Mello, Marpessa Dawn, Lourdes de Oliveira, Léa Garcia, Ademar Da Silva, Waldemar De Souza, Alexandro Constantino, Jorge Dos Santos, Aurino Cassiano, Maria Alice, Ana Amélia, Elizeth Cardoso, Arlete Costa, Maria de Lourdes, Modesto De Souza","A retelling of the Orpheus and Eurydice myth, set during the time of the Carnaval in Rio de Janeiro.",7.5,9640,NA,NA,NA,81,80,68
tt0053183,Pork Chop Hill,1959,13/11/1959,"Action, Drama, War",97,USA,English,Lewis Milestone,"S.L.A. Marshall, James R. Webb",Melville Productions,"Gregory Peck, Harry Guardino, Rip Torn, George Peppard, Carl Benton Reid, James Edwards, Bob Steele, Woody Strode, George Shibata, Norman Fell, Lew Gallo, Robert Blake, Cliff Ketchum, Biff Elliot, Charles Aidman","During the Korean War peace talks, U.S. troops fight to retake a hill from the Communist Chinese forces.",7.1,4128,NA,NA,$ 6736,NA,50,29
tt0053221,Rio Bravo,1959,10/09/1959,"Action, Drama, Western",141,USA,"English, Spanish",Howard Hawks,"Jules Furthman, Leigh Brackett",Armada Productions,"John Wayne, Dean Martin, Ricky Nelson, Angie Dickinson, Walter Brennan, Ward Bond, John Russell, Pedro Gonzalez Gonzalez, Estelita Rodriguez, Claude Akins, Malcolm Atterbury, Harry Carey Jr., Sheb Wooley","A small-town sheriff in the American West enlists the help of a cripple, a drunk, and a young gunfighter in his efforts to hold in jail the brother of the local bad guy.",8,54795,NA,$ 12535000,NA,93,227,69
tt0053224,The Rookie,1959,01/12/1959,Comedy,84,USA,English,George O'Hanlon,"Tommy Noonan, George O'Hanlon",Twentieth Century Fox,"Tommy Noonan, Peter Marshall, Julie Newmar, Jerry Lester, Claude Stroud, Norman Leavitt, Joe Besser, Vince Barnett, Herb Armstrong, Richard Reeves, Don Corey, Rodney Bell, George Eldredge, Peter Leeds, Patrick O'Moore","Pvt. Thomas Noonan and Sgt. Pete Marshall are both vying for the hand of Lili Marlene. After World War II ends, the three of them get stranded on a remote island. Two Japanese sailors, unaware that the war has ended, arrive on the island.",3.7,100,NA,NA,NA,NA,7,1
tt0053236,The Saga of Hemp Brown,1958,01/10/1958,Western,80,USA,English,Richard Carlson,"Robert Creighton Williams, Bernard Girard",Universal International Pictures (UI),"Rory Calhoun, Beverly Garland, John Larch, Russell Johnson, Fortunio Bonanova, Allan Lane, Trevor Bardette, Morris Ankrum, Addison Richards","Lieutenant Hemp Brown's army payroll wagon is robbed by ex-sergeant Jed Givens' gang, forcing Brown to search for the culprits after he is deemed a coward by the court martial.",6.2,187,NA,NA,NA,NA,8,6
tt0053245,Say One for Me,1959,24/07/1959,"Comedy, Musical, Romance",120,USA,English,Frank Tashlin,Robert O'Brien,Bing Crosby Productions,"Bing Crosby, Debbie Reynolds, Robert Wagner, Ray Walston, Les Tremayne, Connie Gilchrist, Frank McHugh, Joe Besser, Alena Murray, Stella Stevens, Nina Shipman, Sebastian Cabot, Judy Harriet","Father Conroy (Crosby) has a parish which serves the acting and performance community. When one of his parishoners gets too sick to work, his daughter Holly (Reynolds) finds a job working ...",5.4,236,NA,NA,NA,NA,13,3
tt0053285,Sleeping Beauty,1959,01/12/1959,"Animation, Family, Fantasy",75,USA,English,"Clyde Geronimi, Les Clark","Erdman Penner, Charles Perrault",Walt Disney Animation Studios,"Mary Costa, Bill Shirley, Eleanor Audley, Verna Felton, Barbara Luddy, Barbara Jo Allen, Taylor Holmes, Bill Thompson","After being snubbed by the royal family, a malevolent fairy places a curse on a princess which only a prince can break, along with the help of three good fairies.",7.2,132245,$ 6000000,$ 51600000,$ 51600000,85,193,109
tt0053335,"Tarzan, the Ape Man",1959,01/10/1959,"Action, Adventure, Romance",82,USA,English,Joseph M. Newman,"Robert Hill, Edgar Rice Burroughs",Metro-Goldwyn-Mayer (MGM),"Denny Miller, Cesare Danova, Joanna Barnes, Robert Douglas","This movie has little connection with the 1932 original. It does, however, have lifted footage (tinted to more-or-less match the color), including obvious footage of Weissmuller's ...",4,266,NA,$ 1438800,$ 3727800,NA,11,7
tt0053339,Telegrame,1960,01/03/1960,Comedy,76,Romania,Romanian,"Aurel Miheles, Gheorghe Naghi","Ion Luca Caragiale, Mircea Stefanescu",Filmstudio Bucuresti,"Grigore Vasiliu-Birlic, Costache Antoniu, Jules Cazaban, Alexandru Giugaru, Nicky Atanasiu, Marcel Anghelescu, Nicolae Neamtu-Ottonel, Stefan Ciubotarasu, Al Ionescu-Ghibericon, Carmen Stanescu, Alexandru Lungu, Ovid Teodorescu, Mircea Septilici, Florin Vasiliu, Horia Serbanescu",NA,7.8,146,NA,NA,NA,NA,NA,NA
tt0053342,Tenemos 18 años,1959,20/02/1967,Comedy,78,Spain,Spanish,Jesús Franco,"Jesús Franco, Jesús Franco",Auster Films,"Isana Medel, Terele Pávez, Luis Peña, Carmen Lozano, Licia Calderón, Javier García, María Luisa Ponte, Antonio Jiménez Escribano, Pablo Sanz, Mercedes Alonso, Aníbal Vela, Juan José Vidal, Rufino Inglés, Emilia Rubio, Bárbara Orbís","Comedy about the surreal holiday of two teenage Spanish girls, where they meet a bizarre assortment of villains and new friends.",5.7,118,NA,NA,NA,NA,4,4
tt0053361,Tiger Bay,1959,01/03/1959,"Crime, Drama, Thriller",105,UK,"English, Polish, Spanish",J. Lee Thompson,"Noël Calef, John Hawkesworth",Independent Artists,"John Mills, Horst Buchholz, Hayley Mills, Yvonne Mitchell, Megs Jenkins, Anthony Dawson, George Selway, Shari, George Pastell, Paul Stassino, Marne Maitland, Meredith Edwards, Marianne Stone, Rachel Thomas, Brian Hammond","A twelve-year-old tomboy witnesses the murder of a woman by her Polish merchant marine boyfriend, but bonds with him and thwarts the police in their investigation.",7.5,2356,NA,NA,NA,NA,51,17
tt0053417,Vi er allesammen tossede,1959,18/12/1959,Comedy,83,Denmark,Danish,Sven Methling,"Arvid Müller, Aage Stentoft",Scala Film,"Kjeld Petersen, Jessie Rindom, Birgitte Reimer, Buster Larsen, Dirch Passer, Bjørn Puggaard-Müller, Keld Markuslund, Sonny Benneweis, Jørgen Beck, Bjørn Spiro, Emil Hass Christensen, Preben Mahrt, Holger Munk, Anna Hagen, Lis Adelvard","A comedy of a man's Kafkaesque experience with the Danish welfare system starting with the IRS, the traffic police thinking he's drunk because he's seeing elephants (he drove into one earlier) and finally from jail to a mental hospital.",6.7,162,NA,NA,NA,NA,3,1
tt0053580,The Alamo,1960,17/02/1961,"Adventure, Drama, History",162,USA,"English, Spanish",John Wayne,James Edward Grant,Batjac Productions,"John Wayne, Richard Widmark, Laurence Harvey, Frankie Avalon, Patrick Wayne, Linda Cristal, Joan O'Brien, Chill Wills, Joseph Calleia, Ken Curtis, Carlos Arruza, Jester Hairston, Veda Ann Borg, John Dierkes, Denver Pyle","In 1836, a small band of soldiers sacrifice their lives in hopeless combat against a massive army in order to prevent a tyrant from smashing the new Republic of Texas.",6.9,14123,$ 12000000,NA,NA,NA,129,44
tt0053598,Gli amori di Ercole,1960,19/08/1960,"Fantasy, Adventure",97,"Italy, France",Italian,Carlo Ludovico Bragaglia,"Sandro Continenza, Luciano Doria",Contact Organisation,"Jayne Mansfield, Mickey Hargitay, Massimo Serato, Tina Gloriani, Rossella Como, Giulio Donnini, Arturo Bragaglia, Andrea Aureli, Andrea Scotti, Moira Orfei, René Dary, Sandrine, Olga Solbelli, Antonio Gradoli, Cesare Fantoni",Hercules must save his true love from an evil queen.,3.1,975,NA,NA,NA,NA,17,20
tt0053601,The Angel Wore Red,1960,14/04/1960,"Action, Drama, War",95,"Italy, USA",English,Nunnally Johnson,"Nunnally Johnson, Giorgio Prosperi",Titanus,"Ava Gardner, Dirk Bogarde, Joseph Cotten, Vittorio De Sica, Aldo Fabrizi, Arnoldo Foà, Finlay Currie, Rossana Rory, Enrico Maria Salerno","Father Arturo Carrera (Sir Dirk Bogarde) leaves the priesthood over the church's indifferent position during the Spanish Civil War, but finds himself attracted to beautiful entertainer Soledad (Ava Gardner).",5.8,585,$ 1843000,NA,NA,NA,10,4
tt0053629,Bombai Ka Babu,1960,1960,"Drama, Musical, Romance",154,India,Hindi,Raj Khosla,"Rajinder Singh Bedi, G.R. Kamath",Naya Films,"Dev Anand, Suchitra Sen, Jeevan, Nasir Hussain, Achala Sachdev, Rashid Khan, Dhumal, Jagdish Raj, Manohar Deepak, Anwari, Aruna, Bela Bose, Lalita Kumari, Tun Tun","Babu and Malik are two inseparable friends who live in a small town in India. One day they decide to play a prank and steal something. They get caught, while Malik's dad come to bail out ...",7.1,143,NA,NA,NA,NA,5,3
tt0053630,Die Bande des Schreckens,1960,25/08/1960,"Crime, Horror, Drama",92,West Germany,German,Harald Reinl,"Edgar Wallace, J. Joachim Bartsch",Rialto Film,"Joachim Fuchsberger, Karin Dor, Fritz Rasp, Dieter Eppler, Ulrich Beiger, Karin Kernke, Ernst Fritz Fürbringer, Eddi Arent, Karl-Georg Saebisch, Alf Marholm, Elisabeth Flickenschildt",A creepy German-made Wallace thriller about the ghost of a hanged man who returns to fulfill his promise. All of his accusers must die.,6.3,431,NA,NA,NA,NA,3,9
tt0053693,La caperucita roja,1960,05/05/1960,"Drama, Fantasy",85,Mexico,Spanish,Roberto Rodríguez,"Fernando Morales Ortiz, Ricardo Garibay",Películas Rodríguez,"María Gracia, Manuel 'Loco' Valdés, Santanón, Prudencia Grifell, Beatriz Aguirre, Irma Torres, Guillermo Álvarez Bianchi, Enrique Edwards, Dario Vivian, Luis Manuel Pelayo, Alonso Castaño, Gilberto Villanueva, Armando Gutiérrez, Arturo Soto Ureña, Carlos Robles Gil","The classic story of the Red Riding Hood spiced up by a couple of funny characters like the dog Duke, companion to the girl in her adventures, and the stinky Skunk, henchman to the Wolf.",5.5,101,NA,NA,NA,NA,5,3
tt0053707,Che gioia vivere,1961,11/05/1961,Comedy,132,"Italy, France",Italian,René Clément,"Leonardo Benvenuti, Pierre Bost",Cinematografica RI.RE,"Alain Delon, Barbara Lass, Gino Cervi, Rina Morelli, Carlo Pisacane, Paolo Stoppa, Giampiero Littera, Didi Perego, Ugo Tognazzi, Aroldo Tieri, Luigi Giuliani, Jacques Stany, Stefano Valle, Annibale Ninchi, Leopoldo Trieste","Ulisse is a naive young man out looking for a job after being released from the army. He drops the offer he gets from a group of fascists to go in with the Fossatis, a family of anarchists (unknown to him).",6.4,371,NA,NA,NA,NA,2,3
tt0053772,Djävulens öga,1960,01/11/1961,"Comedy, Drama, Fantasy",87,Sweden,Swedish,Ingmar Bergman,Ingmar Bergman,Svensk Filmindustri (SF),"Jarl Kulle, Bibi Andersson, Stig Järrel, Nils Poppe, Gertrud Fridh, Sture Lagerwall, Georg Funkquist, Gunnar Sjöberg, Torsten Winge, Axel Düberg, Kristina Adolphson, Allan Edwall, Ragnar Arvedson, Gunnar Björnstrand",Don Juan is sent from Hell to Earth with a mission - to seduce a 20 years old virgin in order to spoil her pure wedding. The mission becomes crazy when Don Juan falls in love for the first time in centuries.,7.2,3515,NA,NA,NA,NA,18,26
tt0053850,Gangster Story,1959,01/12/1959,"Crime, Drama, Thriller",65,USA,English,Walter Matthau,"Richard Grey, Paul Purcell",Swen Productions,"Walter Matthau, Carol Grace, Bruce MacFarlane, Garry Walberg, Raikin Ben-Ari, David Leonard, John Albright, Clegg Hoyt",Hoodlum Jack Martin is on the lam and robs a small town bank which brings the local cops and local crime boss into the mix.,4.8,467,$ 75000,NA,NA,NA,30,4
tt0053946,Inherit the Wind,1960,01/12/1960,"Biography, Drama, History",128,USA,English,Stanley Kramer,"Nedrick Young, Harold Jacob Smith",Stanley Kramer Productions,"Spencer Tracy, Fredric March, Gene Kelly, Dick York, Donna Anderson, Harry Morgan, Claude Akins, Elliott Reid, Paul Hartman, Philip Coolidge, Jimmy Boyd, Noah Beery Jr., Norman Fell, Gordon Polk, Hope Summers","Based on a real-life case in 1925, two great lawyers argue the case for and against a science teacher accused of the crime of teaching evolution.",8.1,26652,NA,NA,NA,75,190,77
tt0053961,Jack the Ripper,1959,1960,"Crime, Horror, Mystery",84,UK,"English, French","Robert S. Baker, Monty Berman","Jimmy Sangster, Peter Hammond",Mid Century Film Productions,"Lee Patterson, Eddie Byrne, Betty McDowall, Ewen Solon, John Le Mesurier, George Rose, Philip Leaver, Barbara Burke, Anne Sharp, Denis Shaw, Endre Muller, Esma Cannon, George Woodbridge, Bill Shine, Marianne Stone",A serial killer is murdering women in the Whitechapel district of London. An American policeman is brought in to help Scotland Yard solve the case.,6.2,640,NA,NA,NA,NA,29,22
tt0053980,Kala Bazar,1960,1960,"Crime, Drama, Musical",163,India,Hindi,Vijay Anand,Vijay Anand,Navketan,"Dev Anand, Waheeda Rehman, Nanda, Vijay Anand, Chetan Anand, Leela Chitnis, Madan Puri, Rashid Khan, Krishan Dhawan, Helen, M.A. Latif, Kishore Sahu, Prabhu Dayal, Jagdish Raj, Wasi Khan","A man sells movie tickets on the black market, but starts to have a change of heart after he falls in love.",7.5,244,NA,NA,NA,NA,3,NA
tt0054017,Last Woman on Earth,1960,05/08/1960,"Drama, Horror, Mystery",71,USA,English,Roger Corman,Robert Towne,NA,"Betsy Jones-Moreland, Antony Carbone, Robert Towne","Ev, along with her husband, Harold, and their lawyer friend Martin, are scuba diving while on vacation in Puerto Rico. When they resurface, they gradually conclude that an unexplained, ...",4.8,1719,NA,NA,NA,NA,56,32
tt0054047,The Magnificent Seven,1960,01/03/1961,"Action, Adventure, Western",128,USA,"English, Spanish",John Sturges,William Roberts,The Mirisch Company,"Yul Brynner, Eli Wallach, Steve McQueen, Horst Buchholz, Charles Bronson, Robert Vaughn, Brad Dexter, James Coburn, Jorge Martínez de Hoyos, Vladimir Sokoloff, Rosenda Monteros, Rico Alaniz, Pepe Hern, Natividad Vacío, Mario Navarro",Seven gunfighters are hired by Mexican peasants to liberate their village from oppressive bandits.,7.7,85975,$ 2000000,NA,NA,74,295,130
tt0054064,The Marriage-Go-Round,1961,06/01/1961,Comedy,98,USA,English,Walter Lang,"Leslie Stevens, Leslie Stevens",Daystar Productions,"Susan Hayward, James Mason, Julie Newmar, Robert Paige, June Clayworth, Joe Kirkwood Jr., Mary Patton, Trax Colton, Tony Bennett",A Swedish woman wants her American host to father her baby.,5.9,322,NA,NA,NA,NA,13,3
tt0054135,Ocean's Eleven,1960,22/12/1960,"Comedy, Crime, Music",127,USA,English,Lewis Milestone,"Harry Brown, Charles Lederer",Warner Bros. Pictures,"Frank Sinatra, Dean Martin, Sammy Davis Jr., Peter Lawford, Angie Dickinson, Richard Conte, Cesar Romero, Patrice Wymore, Joey Bishop, Akim Tamiroff, Henry Silva, Ilka Chase, Buddy Lester, Richard Benedict, Jean Willes",Danny Ocean gathers a group of his World War II compatriots to pull off the ultimate Las Vegas heist. Together the eleven friends plan to rob five Las Vegas casinos in one night.,6.6,19563,$ 2800000,NA,NA,57,139,59
tt0054215,Psycho,1960,28/10/1960,"Horror, Mystery, Thriller",109,USA,English,Alfred Hitchcock,"Joseph Stefano, Robert Bloch",Shamley Productions,"Anthony Perkins, Vera Miles, John Gavin, Janet Leigh, Martin Balsam, John McIntire, Simon Oakland, Frank Albertson, Patricia Hitchcock, Vaughn Taylor, Lurene Tuttle, John Anderson, Mort Mills","A Phoenix secretary embezzles $40,000 from her employer's client, goes on the run, and checks into a remote motel run by a young man under the domination of his mother.",8.5,586765,$ 806947,$ 32000000,$ 32008644,97,1284,236
tt0054257,Der Rächer,1960,05/08/1960,"Crime, Horror, Mystery",99,West Germany,"Dutch, German",Karl Anton,"Edgar Wallace, Gustav Kampendonk",Kurt Ulrich Filmproduktion,"Heinz Drache, Ingrid van Bergen, Benno Sterzenbach, Ina Duscha, Ludwig Linkmann, Siegfried Schürenberg, Klaus Kinski, Rainer Brandt, Friedrich Schoenfelder, Al Hoosmann, Maria Litto, Franz-Otto Krüger, Rainer Penkert, Albert Bessler","A maniac is loose in London, decapitating his victims and sending the heads to Scotland Yard.",5.8,290,NA,NA,NA,NA,5,8
tt0054345,Strangers When We Meet,1960,26/10/1960,"Drama, Romance",117,USA,English,Richard Quine,"Evan Hunter, Evan Hunter",Bryna Productions,"Kirk Douglas, Kim Novak, Ernie Kovacs, Barbara Rush, Walter Matthau, Virginia Bruce, Kent Smith, Helen Gallagher, John Bryant, Roberta Shore, Nancy Kovack, Carol Douglas, Paul Picerni, Ernest Sarracino, Harry Jackson","A suburban architect loves his wife but is bored with his marriage and with his work, so he takes up with the neglected, married beauty who lives down the street.",7.1,1961,NA,$ 7412000,NA,NA,45,18
tt0054379,There Was a Crooked Man,1960,1961,Comedy,107,UK,English,Stuart Burge,"James Bridie, Reuben Ship",Knightsbridge Films,"Norman Wisdom, Alfred Marks, Andrew Cruickshank, Reginald Beckwith, Susannah York, Jean Clarke, Timothy Bateson, Paul Whitsun-Jones, Fred Griffiths, Ann Heffernan, Rosalind Knight, Reed De Rouen, Brian Oulton, Glyn Houston, Percy Herbert",When a law-abiding demolition expert is duped by a gang of criminals into helping them he is caught and jailed. When he is released he notices a leading citizen in his town is cheating his neighbors.,6.5,157,NA,NA,NA,NA,9,2
tt0054393,Tormented,1960,22/09/1960,"Horror, Thriller",75,USA,English,Bert I. Gordon,"Bert I. Gordon, George Worthing Yates",Cheviot Productions,"Richard Carlson, Susan Gordon, Lugene Sanders, Juli Reding, Joe Turkel, Lillian Adams, Gene Roth, Vera Marshe, Harry Fleer, Merritt Stone, George Stanley, Dick Walsh, Leslie Thomas","A man lets a former flame fall to her death rather than let her interfere with his new relationship, but her ghost returns to disrupt his impending nuptials.",4.6,2115,NA,NA,NA,NA,69,38
tt0054476,Wild River,1960,21/09/1960,"Drama, History, Romance",110,USA,English,Elia Kazan,"Paul Osborn, William Bradford Huie",Twentieth Century Fox,"Montgomery Clift, Lee Remick, Jo Van Fleet, Albert Salmi, Jay C. Flippen, James Westerfield, Barbara Loden, Frank Overton, Malcolm Atterbury",A TVA bureaucrat comes to the river to do what none of his predecessors have been able to do - evict a stubborn octogenarian from her island before the rising waters engulf her.,7.6,4660,$ 1595000,NA,NA,NA,48,40
tt0054614,All Night Long,1962,15/06/1962,"Drama, Music",91,UK,English,Basil Dearden,"Nel King, Paul Jarrico",Roberts Pictures Inc.,"Patrick McGoohan, Keith Michell, Betsy Blair, Paul Harris, Marti Stevens, Richard Attenborough, Bernard Braden, Harry Towb, María Velasco, Dave Brubeck, John Dankworth, Charles Mingus, Bert Courtley, Keith Christie, Ray Dempsey","This movie, based on William Shakespeare's Othello, is neatly positioned as a vehicle to showcase some of the best jazz musicians of the period, including Dave Brubeck and Charles Mingus.",7.1,1039,NA,NA,NA,NA,20,21
